stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
shunyi_aq,2018-03-02 18:00:00,191.0,249.0,85.0,1.9,16.0,27.0
shunyi_aq,2018-03-02 19:00:00,169.0,201.0,83.0,1.8,14.0,20.0
shunyi_aq,2018-03-02 20:00:00,180.0,206.0,91.0,1.9,5.0,16.0
shunyi_aq,2018-03-02 21:00:00,187.0,217.0,95.0,1.9,5.0,17.0
shunyi_aq,2018-03-02 22:00:00,173.0,207.0,95.0,1.9,5.0,18.0
shunyi_aq,2018-03-02 23:00:00,160.0,193.0,87.0,2.4,4.0,14.0
shunyi_aq,2018-03-03 00:00:00,146.0,172.0,84.0,2.2,5.0,16.0
shunyi_aq,2018-03-03 01:00:00,142.0,176.0,80.0,2.2,7.0,18.0
shunyi_aq,2018-03-03 02:00:00,137.0,177.0,52.0,1.8,38.0,22.0
shunyi_aq,2018-03-03 03:00:00,143.0,185.0,45.0,1.9,49.0,26.0
shunyi_aq,2018-03-03 04:00:00,165.0,230.0,54.0,2.1,46.0,28.0
shunyi_aq,2018-03-03 05:00:00,185.0,220.0,54.0,2.1,52.0,27.0
shunyi_aq,2018-03-03 06:00:00,190.0,211.0,57.0,2.1,54.0,25.0
shunyi_aq,2018-03-03 07:00:00,201.0,231.0,60.0,2.0,46.0,21.0
shunyi_aq,2018-03-03 08:00:00,209.0,237.0,64.0,2.0,40.0,18.0
shunyi_aq,2018-03-03 09:00:00,217.0,244.0,72.0,2.0,32.0,15.0
shunyi_aq,2018-03-03 10:00:00,218.0,248.0,81.0,2.1,22.0,16.0
shunyi_aq,2018-03-03 11:00:00,225.0,245.0,83.0,2.2,18.0,15.0
shunyi_aq,2018-03-03 12:00:00,225.0,250.0,96.0,2.3,7.0,13.0
shunyi_aq,2018-03-03 13:00:00,232.0,256.0,87.0,2.2,8.0,12.0
shunyi_aq,2018-03-03 14:00:00,204.0,239.0,78.0,1.9,14.0,14.0
shunyi_aq,2018-03-03 15:00:00,195.0,204.0,83.0,2.0,10.0,15.0
shunyi_aq,2018-03-03 16:00:00,108.0,175.6,48.0,1.3,41.0,15.0
shunyi_aq,2018-03-03 17:00:00,62.0,160.55,26.0,0.8,61.0,5.0
shunyi_aq,2018-03-03 18:00:00,15.0,53.0,10.0,0.4,80.0,2.0
shunyi_aq,2018-03-03 19:00:00,15.0,79.0,8.0,0.4,83.0,2.0
shunyi_aq,2018-03-03 20:00:00,14.0,88.0,9.0,0.4,80.0,2.0
shunyi_aq,2018-03-03 21:00:00,15.0,78.0,8.0,0.4,78.0,3.0
shunyi_aq,2018-03-03 22:00:00,11.0,72.0,9.0,0.4,76.0,4.0
shunyi_aq,2018-03-03 23:00:00,33.0,173.0,44.0,1.0,37.0,7.0
shunyi_aq,2018-03-04 00:00:00,162.0,281.0,72.0,2.5,7.0,9.0
shunyi_aq,2018-03-04 01:00:00,187.0,275.0,67.0,2.7,9.0,11.0
shunyi_aq,2018-03-04 02:00:00,138.0,258.0,52.0,2.0,17.0,16.0
shunyi_aq,2018-03-04 03:00:00,78.0,333.0,35.0,1.7,33.0,25.0
shunyi_aq,2018-03-04 04:00:00,66.0,392.0,32.0,1.6,42.0,24.0
shunyi_aq,2018-03-04 05:00:00,58.0,433.0,26.0,1.4,53.0,19.0
shunyi_aq,2018-03-04 06:00:00,56.0,422.0,26.0,1.1,57.0,15.0
shunyi_aq,2018-03-04 07:00:00,53.0,387.0,29.0,1.0,57.0,13.0
shunyi_aq,2018-03-04 08:00:00,49.0,347.0,28.0,0.8,59.0,10.0
shunyi_aq,2018-03-04 09:00:00,40.0,288.0,25.0,0.7,60.0,10.0
shunyi_aq,2018-03-04 10:00:00,38.0,246.0,29.0,0.7,56.0,10.0
shunyi_aq,2018-03-04 11:00:00,41.0,221.0,33.0,0.7,49.0,10.0
shunyi_aq,2018-03-04 12:00:00,38.0,202.0,37.0,0.7,43.0,9.0
shunyi_aq,2018-03-04 13:00:00,35.0,175.0,45.0,0.8,32.0,10.0
shunyi_aq,2018-03-04 14:00:00,37.0,157.0,51.0,1.0,25.0,11.0
shunyi_aq,2018-03-04 15:00:00,42.0,146.0,56.0,1.2,19.0,12.0
shunyi_aq,2018-03-04 16:00:00,42.0,151.0,65.0,1.0,7.0,8.0
shunyi_aq,2018-03-04 17:00:00,55.0,165.0,61.0,1.1,7.0,6.0
shunyi_aq,2018-03-04 18:00:00,50.0,161.0,65.0,1.0,3.0,6.0
shunyi_aq,2018-03-04 19:00:00,52.0,163.0,64.0,1.2,4.0,7.0
shunyi_aq,2018-03-04 20:00:00,49.0,172.0,62.0,1.3,4.0,6.0
shunyi_aq,2018-03-04 21:00:00,48.0,182.0,53.0,1.2,9.0,5.0
shunyi_aq,2018-03-04 22:00:00,45.0,183.0,57.0,1.3,3.0,5.0
shunyi_aq,2018-03-04 23:00:00,48.0,172.0,56.0,1.3,3.0,5.0
shunyi_aq,2018-03-05 00:00:00,47.0,187.0,46.0,1.3,9.0,4.0
shunyi_aq,2018-03-05 01:00:00,61.0,167.0,49.0,1.5,16.0,10.0
shunyi_aq,2018-03-05 02:00:00,70.0,141.0,48.0,1.7,32.0,18.0
shunyi_aq,2018-03-05 03:00:00,66.0,155.0,40.0,1.4,49.0,18.0
shunyi_aq,2018-03-05 04:00:00,54.0,130.0,36.0,1.1,63.0,16.0
shunyi_aq,2018-03-05 05:00:00,50.0,142.0,39.0,1.1,63.0,16.0
shunyi_aq,2018-03-05 06:00:00,46.0,124.0,39.0,1.1,70.0,17.0
shunyi_aq,2018-03-05 07:00:00,40.0,103.0,38.0,1.2,72.0,17.0
shunyi_aq,2018-03-05 08:00:00,46.0,125.0,31.0,0.9,86.0,12.0
shunyi_aq,2018-03-05 09:00:00,52.0,149.0,36.0,1.0,86.0,14.0
shunyi_aq,2018-03-05 10:00:00,59.0,154.0,41.0,1.1,76.0,20.0
shunyi_aq,2018-03-05 11:00:00,31.0,146.0,32.0,0.8,72.0,10.0
shunyi_aq,2018-03-05 12:00:00,27.0,92.0,31.0,0.6,71.0,8.0
shunyi_aq,2018-03-05 13:00:00,26.0,76.0,32.0,0.6,64.0,8.0
shunyi_aq,2018-03-05 14:00:00,67.0,73.3333333333,36.0,0.8,56.0,8.0
shunyi_aq,2018-03-05 15:00:00,32.0,62.0,36.0,1.2,52.0,7.0
shunyi_aq,2018-03-05 16:00:00,33.0,53.0,36.0,1.1,49.0,6.0
shunyi_aq,2018-03-05 17:00:00,32.0,55.0,39.0,1.1,45.0,7.0
shunyi_aq,2018-03-05 18:00:00,35.0,54.0,43.0,1.1,40.0,8.0
shunyi_aq,2018-03-05 19:00:00,35.0,52.0,47.0,1.0,34.0,7.0
shunyi_aq,2018-03-05 20:00:00,36.0,52.0,49.0,1.0,25.0,5.0
shunyi_aq,2018-03-05 21:00:00,36.0,54.0,59.0,1.0,13.0,5.0
shunyi_aq,2018-03-05 22:00:00,44.0,64.0,72.0,1.1,6.0,6.0
shunyi_aq,2018-03-05 23:00:00,50.0,76.0,66.0,1.1,9.0,5.0
shunyi_aq,2018-03-06 00:00:00,56.0,82.0,61.0,1.3,15.0,7.0
shunyi_aq,2018-03-06 01:00:00,52.0,65.0,47.0,1.1,29.0,10.0
shunyi_aq,2018-03-06 02:00:00,68.0,93.0,46.0,2.4,44.0,27.0
shunyi_aq,2018-03-06 03:00:00,76.0,91.0,44.0,2.9,59.0,45.0
shunyi_aq,2018-03-06 04:00:00,81.0,95.0,38.0,2.4,71.0,42.0
shunyi_aq,2018-03-06 05:00:00,85.0,96.0,43.0,2.5,72.0,49.0
shunyi_aq,2018-03-06 06:00:00,97.0,110.0,49.0,2.6,74.0,51.0
shunyi_aq,2018-03-06 07:00:00,82.0,103.0,45.0,2.2,81.0,42.0
shunyi_aq,2018-03-06 08:00:00,51.0,67.0,30.0,1.4,93.0,26.0
shunyi_aq,2018-03-06 09:00:00,41.0,67.0,25.0,1.0,92.0,19.0
shunyi_aq,2018-03-06 10:00:00,52.0,91.0,24.0,0.7,88.0,17.0
shunyi_aq,2018-03-06 11:00:00,39.0,96.0,26.0,0.7,75.0,13.0
shunyi_aq,2018-03-06 12:00:00,22.0,51.0,20.0,0.7,80.0,10.0
shunyi_aq,2018-03-06 13:00:00,25.0,46.0,18.0,0.6,78.0,8.0
shunyi_aq,2018-03-06 14:00:00,22.0,56.0,19.0,0.6,73.0,8.0
shunyi_aq,2018-03-06 15:00:00,15.0,49.0,18.0,0.7,74.0,8.0
shunyi_aq,2018-03-06 16:00:00,16.0,45.0,19.0,0.6,75.0,8.0
shunyi_aq,2018-03-06 17:00:00,25.0,40.0,21.0,0.7,71.0,8.0
shunyi_aq,2018-03-06 18:00:00,22.0,41.0,28.0,0.7,60.0,9.0
shunyi_aq,2018-03-06 19:00:00,31.0,46.0,34.0,0.9,45.0,8.0
shunyi_aq,2018-03-06 20:00:00,40.0,45.6666666667,35.0,0.8,40.0,9.0
shunyi_aq,2018-03-06 21:00:00,44.0,58.0,32.0,0.9,46.0,12.0
shunyi_aq,2018-03-06 22:00:00,42.0,59.0,35.0,1.0,42.0,13.0
shunyi_aq,2018-03-06 23:00:00,41.0,54.0,38.0,1.1,41.0,15.0
shunyi_aq,2018-03-07 00:00:00,47.0,62.0,42.0,1.3,40.0,20.0
shunyi_aq,2018-03-07 01:00:00,45.0,64.0,41.0,1.3,47.0,22.0
shunyi_aq,2018-03-07 02:00:00,46.0,65.0,39.0,1.2,49.0,22.0
shunyi_aq,2018-03-07 03:00:00,46.0,62.0,41.0,1.3,48.0,22.0
shunyi_aq,2018-03-07 04:00:00,53.0,60.0,31.0,1.2,60.0,24.0
shunyi_aq,2018-03-07 05:00:00,49.0,74.0,30.0,1.1,65.0,21.0
shunyi_aq,2018-03-07 06:00:00,52.0,69.0,31.0,1.1,64.0,18.0
shunyi_aq,2018-03-07 07:00:00,54.0,71.0,36.0,1.1,61.0,19.0
shunyi_aq,2018-03-07 08:00:00,58.0,74.0,43.0,1.1,55.0,17.0
shunyi_aq,2018-03-07 09:00:00,55.0,78.0,51.0,1.1,48.0,16.0
shunyi_aq,2018-03-07 10:00:00,59.0,82.0,62.0,1.1,39.0,16.0
shunyi_aq,2018-03-07 11:00:00,60.0,85.0,56.0,1.1,39.0,12.0
shunyi_aq,2018-03-07 12:00:00,65.0,85.0,57.0,1.1,34.0,11.0
shunyi_aq,2018-03-07 13:00:00,68.0,91.0,59.0,1.2,30.0,11.0
shunyi_aq,2018-03-07 14:00:00,73.0,85.0,63.0,1.3,26.0,12.0
shunyi_aq,2018-03-07 15:00:00,67.0,88.0,44.0,1.2,41.0,12.0
shunyi_aq,2018-03-07 16:00:00,57.0,76.0,25.0,1.0,61.0,12.0
shunyi_aq,2018-03-07 17:00:00,47.0,56.0,24.0,1.0,61.0,10.0
shunyi_aq,2018-03-07 18:00:00,34.0,57.3333333333,22.0,0.8,66.0,8.0
shunyi_aq,2018-03-07 19:00:00,19.0,46.5555555556,17.0,0.7,73.0,7.0
shunyi_aq,2018-03-07 20:00:00,16.0,36.8148148148,13.0,0.6,77.0,6.0
shunyi_aq,2018-03-07 21:00:00,10.0,28.7546296296,10.0,0.5,80.0,5.0
shunyi_aq,2018-03-07 22:00:00,11.0,21.4125,7.0,0.5,83.0,5.0
shunyi_aq,2018-03-07 23:00:00,16.0,17.3318287037,8.0,0.6,81.0,5.0
shunyi_aq,2018-03-08 00:00:00,14.0,16.0,9.0,0.6,79.0,5.0
shunyi_aq,2018-03-08 01:00:00,11.0,11.0,7.0,0.6,84.0,5.0
shunyi_aq,2018-03-08 02:00:00,10.0,12.0,4.0,0.5,89.0,4.0
shunyi_aq,2018-03-08 03:00:00,9.0,22.0,5.0,0.5,89.0,4.0
shunyi_aq,2018-03-08 04:00:00,5.0,29.0,7.0,0.5,89.0,4.0
shunyi_aq,2018-03-08 05:00:00,9.0,27.0,12.0,0.6,86.0,4.0
shunyi_aq,2018-03-08 06:00:00,13.0,27.0,28.0,0.6,77.0,8.0
shunyi_aq,2018-03-08 07:00:00,18.0,40.0,31.0,0.7,76.0,7.0
shunyi_aq,2018-03-08 08:00:00,36.0,69.0,42.0,0.8,70.0,6.0
shunyi_aq,2018-03-08 09:00:00,66.0,103.0,44.0,1.0,76.0,8.0
shunyi_aq,2018-03-08 10:00:00,53.0833333333,28.0,48.4166666667,1.2,70.0,7.91666666667
shunyi_aq,2018-03-08 11:00:00,59.0,97.4166666667,56.0,1.10833333333,59.5833333333,11.0
shunyi_aq,2018-03-08 12:00:00,81.0,95.0,67.0,1.3,53.0,12.0
shunyi_aq,2018-03-08 13:00:00,89.0,105.0,77.0,1.5,39.0,13.0
shunyi_aq,2018-03-08 14:00:00,81.0,101.0,68.0,1.5,43.0,13.0
shunyi_aq,2018-03-08 15:00:00,77.0,96.0,59.0,1.3,44.0,11.0
shunyi_aq,2018-03-08 16:00:00,76.0,92.0,72.0,1.7,15.0,8.0
shunyi_aq,2018-03-08 17:00:00,63.0,77.0,75.0,1.5,10.0,7.0
shunyi_aq,2018-03-08 18:00:00,57.0,63.0,71.0,1.2,9.0,6.0
shunyi_aq,2018-03-08 19:00:00,55.0,58.0,74.0,1.2,6.0,6.0
shunyi_aq,2018-03-08 20:00:00,55.0,59.0,76.0,1.2,5.0,6.0
shunyi_aq,2018-03-08 21:00:00,56.0,59.0,75.0,1.2,5.0,7.0
shunyi_aq,2018-03-08 22:00:00,51.0,57.0,75.0,1.2,5.0,8.0
shunyi_aq,2018-03-08 23:00:00,58.0,61.0,78.0,1.3,3.0,7.0
shunyi_aq,2018-03-09 00:00:00,62.0,67.0,68.0,1.3,11.0,10.0
shunyi_aq,2018-03-09 01:00:00,64.0,69.0,59.0,1.4,21.0,13.0
shunyi_aq,2018-03-09 02:00:00,149.0,70.3222222222,56.0,1.4,30.0,17.0
shunyi_aq,2018-03-09 03:00:00,218.0,78.275,53.0,1.3,40.0,18.0
shunyi_aq,2018-03-09 04:00:00,97.0,73.599537037,53.0,1.3,50.0,19.0
shunyi_aq,2018-03-09 05:00:00,104.0,85.0327932099,56.0,1.3,58.0,20.0
shunyi_aq,2018-03-09 06:00:00,114.0,93.7033050412,61.0,1.3,65.0,21.0
shunyi_aq,2018-03-09 07:00:00,111.0,103.222605881,50.0,1.2,88.0,21.0
shunyi_aq,2018-03-09 08:00:00,120.0,112.45317135,47.0,1.2,106.0,21.0
shunyi_aq,2018-03-09 09:00:00,121.0,120.380718617,49.0,1.3,109.0,22.0
shunyi_aq,2018-03-09 10:00:00,131.0,124.715395314,65.0,1.5,93.0,25.0
shunyi_aq,2018-03-09 11:00:00,126.0,127.0,117.0,1.4,19.0,16.0
shunyi_aq,2018-03-09 12:00:00,127.0,132.474326953,107.0,1.4,27.0,15.0
shunyi_aq,2018-03-09 13:00:00,144.0,145.698287045,111.0,1.6,20.0,15.0
shunyi_aq,2018-03-09 14:00:00,149.0,148.695435666,112.0,1.7,19.0,16.0
shunyi_aq,2018-03-09 15:00:00,143.0,153.743821561,93.0,1.5,32.0,16.0
shunyi_aq,2018-03-09 16:00:00,148.0,156.923321549,121.0,1.8,7.0,13.0
shunyi_aq,2018-03-09 17:00:00,145.0,156.052274367,117.0,1.8,7.0,13.0
shunyi_aq,2018-03-09 18:00:00,137.0,154.313270944,85.0,1.6,27.0,12.0
shunyi_aq,2018-03-09 19:00:00,128.0,153.74634574,60.0,1.4,43.0,11.0
shunyi_aq,2018-03-09 20:00:00,127.0,154.428370731,49.0,1.4,54.0,13.0
shunyi_aq,2018-03-09 21:00:00,126.0,145.90848869,49.0,1.4,52.0,13.0
shunyi_aq,2018-03-09 22:00:00,128.0,143.831601523,42.0,1.4,57.0,13.0
shunyi_aq,2018-03-09 23:00:00,128.0,142.314993273,37.0,1.4,62.0,13.0
shunyi_aq,2018-03-10 00:00:00,124.0,129.0,41.0,1.3,63.0,16.0
shunyi_aq,2018-03-10 01:00:00,121.0,138.0,40.0,1.3,66.0,16.0
shunyi_aq,2018-03-10 02:00:00,128.0,142.0,45.0,1.4,73.0,17.0
shunyi_aq,2018-03-10 03:00:00,146.0,166.0,60.0,2.3,81.0,30.0
shunyi_aq,2018-03-10 04:00:00,153.0,194.0,65.0,2.7,90.0,38.0
shunyi_aq,2018-03-10 05:00:00,154.0,199.0,67.0,2.6,97.0,37.0
shunyi_aq,2018-03-10 06:00:00,134.0,172.0,38.0,1.6,134.0,26.0
shunyi_aq,2018-03-10 07:00:00,119.0,135.0,25.0,1.1,154.0,21.0
shunyi_aq,2018-03-10 08:00:00,109.0,129.0,26.0,1.0,155.0,19.0
shunyi_aq,2018-03-10 09:00:00,107.0,127.0,28.0,1.0,144.0,18.0
shunyi_aq,2018-03-10 10:00:00,96.0,130.0,35.0,1.1,129.0,19.0
shunyi_aq,2018-03-10 11:00:00,84.0,113.0,33.0,1.0,115.0,16.0
shunyi_aq,2018-03-10 12:00:00,57.0,83.0,27.0,0.8,98.0,13.0
shunyi_aq,2018-03-10 13:00:00,34.0,62.0,27.0,0.6,80.0,9.0
shunyi_aq,2018-03-10 14:00:00,31.0,61.0,28.0,0.6,73.0,8.0
shunyi_aq,2018-03-10 15:00:00,29.0,51.0,24.0,0.6,73.0,7.0
shunyi_aq,2018-03-10 16:00:00,30.0,49.0,31.0,0.6,62.0,7.0
shunyi_aq,2018-03-10 17:00:00,33.0,53.0,37.0,0.7,54.0,7.0
shunyi_aq,2018-03-10 18:00:00,41.0,55.0,41.0,0.7,46.0,6.0
shunyi_aq,2018-03-10 19:00:00,35.0,51.0,38.0,0.7,42.0,5.0
shunyi_aq,2018-03-10 20:00:00,40.0,53.0,79.0,0.8,5.0,5.0
shunyi_aq,2018-03-10 21:00:00,38.0,54.0,71.0,0.8,5.0,4.0
shunyi_aq,2018-03-10 22:00:00,38.0,52.0,70.0,0.9,2.0,3.0
shunyi_aq,2018-03-10 23:00:00,42.0,56.0,71.0,1.0,3.0,4.0
shunyi_aq,2018-03-11 00:00:00,48.0,61.0,69.0,1.0,12.0,5.0
shunyi_aq,2018-03-11 01:00:00,72.0,64.8333333333,66.0,1.2,24.0,13.0
shunyi_aq,2018-03-11 02:00:00,175.0,64.3055555556,53.0,1.6,53.0,29.0
shunyi_aq,2018-03-11 03:00:00,92.0,62.8564814815,44.0,1.6,68.0,32.0
shunyi_aq,2018-03-11 04:00:00,53.0,65.3327546296,40.0,1.5,74.0,28.0
shunyi_aq,2018-03-11 05:00:00,58.0,69.5828125,35.0,1.3,80.0,24.0
shunyi_aq,2018-03-11 06:00:00,61.0,70.7772048611,31.0,1.4,85.0,23.0
shunyi_aq,2018-03-11 07:00:00,67.0,72.0,39.0,1.8,83.0,28.0
shunyi_aq,2018-03-11 08:00:00,92.0,93.0,46.0,2.0,85.0,29.0
shunyi_aq,2018-03-11 09:00:00,175.0,93.5647670718,49.0,2.0,85.0,28.0
shunyi_aq,2018-03-11 10:00:00,101.0,109.0,52.0,1.9,82.0,26.0
shunyi_aq,2018-03-11 11:00:00,74.0,90.0,53.0,1.6,59.0,22.0
shunyi_aq,2018-03-11 12:00:00,59.0,82.0,54.0,1.5,50.0,20.0
shunyi_aq,2018-03-11 13:00:00,69.0,76.0,59.0,1.5,44.0,21.0
shunyi_aq,2018-03-11 14:00:00,71.0,88.0,63.0,1.5,35.0,19.0
shunyi_aq,2018-03-11 15:00:00,78.0,84.0,80.0,1.6,22.0,21.0
shunyi_aq,2018-03-11 16:00:00,178.0,105.416666667,89.0,2.0,16.0,20.0
shunyi_aq,2018-03-11 17:00:00,140.0,104.427083333,100.0,2.0,5.0,18.0
shunyi_aq,2018-03-11 18:00:00,105.0,110.0,62.0,1.5,29.0,12.0
shunyi_aq,2018-03-11 19:00:00,107.0,109.515625,39.0,1.1,43.0,10.0
shunyi_aq,2018-03-11 20:00:00,106.0,112.985894097,43.0,1.1,33.0,8.0
shunyi_aq,2018-03-11 21:00:00,104.0,112.463519965,50.0,1.1,24.0,7.0
shunyi_aq,2018-03-11 22:00:00,102.0,110.603097873,83.0,1.9,7.0,9.0
shunyi_aq,2018-03-11 23:00:00,106.0,108.0,91.0,2.3,5.0,11.0
shunyi_aq,2018-03-12 00:00:00,114.0,136.0,92.0,2.6,6.0,13.0
shunyi_aq,2018-03-12 01:00:00,131.0,148.0,87.0,2.5,9.0,16.0
shunyi_aq,2018-03-12 02:00:00,117.0,135.0,83.0,2.1,19.0,20.0
shunyi_aq,2018-03-12 03:00:00,173.0,121.827880288,74.0,1.9,42.0,25.0
shunyi_aq,2018-03-12 04:00:00,145.333333333,153.0,90.0,2.0,42.0,25.0
shunyi_aq,2018-03-12 05:00:00,152.055555556,30.0,86.0,1.9,59.0,24.0
shunyi_aq,2018-03-12 06:00:00,160.898148148,6.0,83.0,1.9,74.0,24.0
shunyi_aq,2018-03-12 07:00:00,161.53587963,143.0,77.0,1.7,65.0,18.0
shunyi_aq,2018-03-12 08:00:00,164.061197917,148.0,68.9166666667,1.61666666667,89.625,18.4166666667
shunyi_aq,2018-03-12 09:00:00,170.061903212,173.0,74.7583333333,1.625,86.3958333333,16.575
shunyi_aq,2018-03-12 10:00:00,154.0,155.0,79.1395833333,1.64513888889,80.8350694444,14.0826388889
shunyi_aq,2018-03-12 11:00:00,188.890387641,162.0,80.0,1.7,87.0,12.0
shunyi_aq,2018-03-12 12:00:00,199.061895752,184.0,132.0,2.0,25.0,10.0
shunyi_aq,2018-03-12 13:00:00,209.746023616,198.0,121.0,2.3,27.0,10.0
shunyi_aq,2018-03-12 14:00:00,239.0,202.56862586,134.0,2.4,12.0,9.0
shunyi_aq,2018-03-12 15:00:00,237.0,211.15410609,80.0,2.2,51.0,8.0
shunyi_aq,2018-03-12 16:00:00,249.0,212.916896922,65.0,2.2,61.0,8.0
shunyi_aq,2018-03-12 17:00:00,244.0,205.819187648,131.0,2.4,5.0,11.0
shunyi_aq,2018-03-12 18:00:00,240.0,208.657028395,115.0,2.7,10.0,10.0
shunyi_aq,2018-03-12 19:00:00,231.0,217.251326098,114.0,2.6,6.0,8.0
shunyi_aq,2018-03-12 20:00:00,218.0,213.959570523,109.0,2.5,6.0,8.0
shunyi_aq,2018-03-12 21:00:00,213.0,210.953765007,78.0,2.3,27.0,7.0
shunyi_aq,2018-03-12 22:00:00,212.0,206.787282589,83.0,2.3,23.0,7.0
shunyi_aq,2018-03-12 23:00:00,211.0,206.465734768,100.0,2.4,6.0,8.0
shunyi_aq,2018-03-13 00:00:00,208.0,210.402094715,86.0,2.3,20.0,8.0
shunyi_aq,2018-03-13 01:00:00,213.0,217.990023953,52.0,2.1,60.0,10.0
shunyi_aq,2018-03-13 02:00:00,225.0,220.449508005,37.0,1.9,90.0,12.0
shunyi_aq,2018-03-13 03:00:00,231.0,223.278267888,35.0,1.9,110.0,12.0
shunyi_aq,2018-03-13 04:00:00,233.0,227.398676991,38.0,1.75333333333,130.0,12.0
shunyi_aq,2018-03-13 05:00:00,240.0,225.501727825,42.0,1.69611111111,150.0,14.0333333333
shunyi_aq,2018-03-13 06:00:00,236.0,227.516611017,45.8666666667,1.6,172.0,13.9194444444
shunyi_aq,2018-03-13 07:00:00,264.0,235.985439161,49.2388888889,1.7,185.1,16.0
shunyi_aq,2018-03-13 08:00:00,277.0,238.067391981,67.0,1.7,195.091666667,15.0
shunyi_aq,2018-03-13 09:00:00,269.0,243.442500117,75.0,1.8,191.0,16.0
shunyi_aq,2018-03-13 10:00:00,264.0,246.070975453,75.0,1.9,203.0,15.0
shunyi_aq,2018-03-13 11:00:00,261.0,250.970958481,73.0,1.9,182.0,13.0
shunyi_aq,2018-03-13 12:00:00,267.0,257.941781998,71.0,2.0,169.0,14.0
shunyi_aq,2018-03-13 13:00:00,307.0,275.376640544,128.0,2.3,96.0,15.0
shunyi_aq,2018-03-13 14:00:00,316.0,281.952063241,178.0,2.6,35.0,14.0
shunyi_aq,2018-03-13 15:00:00,347.0,287.858019434,148.0,2.6,49.0,15.0
shunyi_aq,2018-03-13 16:00:00,363.0,295.651768111,123.0,2.7,64.0,17.0
shunyi_aq,2018-03-13 17:00:00,360.0,297.291550319,85.0,2.6,99.0,15.0
shunyi_aq,2018-03-13 18:00:00,375.0,299.48266325,84.0,2.9,85.0,18.0
shunyi_aq,2018-03-13 19:00:00,368.0,302.774162301,79.0,3.3,56.0,25.0
shunyi_aq,2018-03-13 20:00:00,304.0,316.62274502,66.0,3.1,59.0,26.0
shunyi_aq,2018-03-13 21:00:00,357.0,309.989178415,103.0,3.3,19.0,21.0
shunyi_aq,2018-03-13 22:00:00,354.0,312.728480538,116.0,3.2,6.0,19.0
shunyi_aq,2018-03-13 23:00:00,320.0,315.749592253,113.0,3.3,6.0,22.0
shunyi_aq,2018-03-14 00:00:00,315.0,313.690518207,110.0,3.9,8.0,23.0
shunyi_aq,2018-03-14 01:00:00,304.0,312.743640905,89.0,4.5,22.0,31.0
shunyi_aq,2018-03-14 02:00:00,315.0,314.287799613,77.0,4.7,42.0,34.0
shunyi_aq,2018-03-14 03:00:00,330.0,313.474999834,77.0,4.6,57.0,31.0
shunyi_aq,2018-03-14 04:00:00,317.0,236.005946672,62.0,3.8,84.0,29.0
shunyi_aq,2018-03-14 05:00:00,242.0,282.524089138,50.0,3.3,94.0,31.0
shunyi_aq,2018-03-14 06:00:00,254.0,270.660799651,56.0,3.6,93.0,30.0
shunyi_aq,2018-03-14 07:00:00,227.0,254.877689513,53.0,3.0,94.0,29.0
shunyi_aq,2018-03-14 08:00:00,216.0,264.69018889,55.0,2.8,90.0,28.0
shunyi_aq,2018-03-14 09:00:00,216.0,256.874043695,63.0,2.9,80.0,27.0
shunyi_aq,2018-03-14 10:00:00,219.0,247.681073957,66.0,2.9,75.0,27.0
shunyi_aq,2018-03-14 11:00:00,230.0,234.865502161,71.0,3.0,65.0,24.0
shunyi_aq,2018-03-14 12:00:00,246.0,225.058444989,75.0,3.1,54.0,23.0
shunyi_aq,2018-03-14 13:00:00,253.0,221.87222785,80.0,3.1,48.0,22.0
shunyi_aq,2018-03-14 14:00:00,278.0,201.799563307,82.0,3.2,42.0,20.0
shunyi_aq,2018-03-14 15:00:00,293.0,192.351414591,72.0,3.0,50.0,17.0
shunyi_aq,2018-03-14 16:00:00,267.0,166.335852237,39.0,2.4,84.0,13.0
shunyi_aq,2018-03-14 17:00:00,90.0,125.0,18.0,1.0,79.0,6.0
shunyi_aq,2018-03-14 18:00:00,22.0,135.0,8.0,0.5,86.0,3.0
shunyi_aq,2018-03-14 19:00:00,14.0,97.0,7.0,0.5,94.0,2.0
shunyi_aq,2018-03-14 20:00:00,15.0,55.0,9.0,0.5,87.0,3.0
shunyi_aq,2018-03-14 21:00:00,21.0,52.0,8.0,0.5,86.0,3.0
shunyi_aq,2018-03-14 22:00:00,12.0,58.0,7.0,0.5,89.0,3.0
shunyi_aq,2018-03-14 23:00:00,11.0,51.0,7.0,0.5,90.0,3.0
shunyi_aq,2018-03-15 00:00:00,11.0,58.7666666667,9.0,0.5,95.0,2.0
shunyi_aq,2018-03-15 01:00:00,10.0,39.8972222222,10.0,0.5,98.0,3.0
shunyi_aq,2018-03-15 02:00:00,15.0,35.0,9.0,0.4,102.0,3.0
shunyi_aq,2018-03-15 03:00:00,10.0,25.0,9.0,0.4,103.0,3.0
shunyi_aq,2018-03-15 04:00:00,12.0,25.0,9.0,0.4,106.0,3.0
shunyi_aq,2018-03-15 05:00:00,10.0,20.0,9.0,0.4,108.0,3.0
shunyi_aq,2018-03-15 06:00:00,5.0,27.0,9.0,0.4,108.0,3.0
shunyi_aq,2018-03-15 07:00:00,8.0,16.6666666667,9.0,0.4,109.0,2.0
shunyi_aq,2018-03-15 08:00:00,9.0,15.0,9.0,0.4,109.0,2.0
